sample_index,original_orientation,orientation,time_ms,calibrated_z_g,ideal_z_g,signed_error_g
3711,-Y,+X,492462,-0.021662587,0.0,-0.021662587
3712,-Y,+X,492541,-0.023630438,0.0,-0.023630438
3713,-Y,+X,492621,-0.026582213,0.0,-0.026582213
3714,-Y,+X,492701,-0.019694737,0.0,-0.019694737
3715,-Y,+X,492781,-0.024614363,0.0,-0.024614363
3716,-Y,+X,492862,-0.023630438,0.0,-0.023630438
3717,-Y,+X,492941,-0.019694737,0.0,-0.019694737
3718,-Y,+X,493022,-0.023630438,0.0,-0.023630438
3719,-Y,+X,493101,-0.019694737,0.0,-0.019694737
3720,-Y,+X,493182,-0.019694737,0.0,-0.019694737
3721,-Y,+X,493261,-0.021662587,0.0,-0.021662587
3722,-Y,+X,493342,-0.026582213,0.0,-0.026582213
3723,-Y,+X,493421,-0.026582213,0.0,-0.026582213
3724,-Y,+X,493502,-0.026582213,0.0,-0.026582213
3725,-Y,+X,493581,-0.018710812,0.0,-0.018710812
3726,-Y,+X,493662,-0.023630438,0.0,-0.023630438
3727,-Y,+X,493741,-0.027566138,0.0,-0.027566138
3728,-Y,+X,493821,-0.021662587,0.0,-0.021662587
3729,-Y,+X,493901,-0.019694737,0.0,-0.019694737
3730,-Y,+X,493981,-0.021662587,0.0,-0.021662587
3731,-Y,+X,494062,-0.021662587,0.0,-0.021662587
3732,-Y,+X,494141,-0.023630438,0.0,-0.023630438
3733,-Y,+X,494222,-0.026582213,0.0,-0.026582213
3734,-Y,+X,494301,-0.024614363,0.0,-0.024614363
3735,-Y,+X,494382,-0.021662587,0.0,-0.021662587
3736,-Y,+X,494461,-0.021662587,0.0,-0.021662587
3737,-Y,+X,494542,-0.019694737,0.0,-0.019694737
3738,-Y,+X,494621,-0.015759037,0.0,-0.015759037
3739,-Y,+X,494702,-0.019694737,0.0,-0.019694737
3740,-Y,+X,494781,-0.021662587,0.0,-0.021662587
3741,-Y,+X,494862,-0.019694737,0.0,-0.019694737
3742,-Y,+X,494941,-0.019694737,0.0,-0.019694737
3743,-Y,+X,495021,-0.023630438,0.0,-0.023630438
3744,-Y,+X,495101,-0.024614363,0.0,-0.024614363
3745,-Y,+X,495181,-0.023630438,0.0,-0.023630438
3746,-Y,+X,495262,-0.024614363,0.0,-0.024614363
3747,-Y,+X,495341,-0.023630438,0.0,-0.023630438
3748,-Y,+X,495422,-0.023630438,0.0,-0.023630438
3749,-Y,+X,495501,-0.023630438,0.0,-0.023630438
3750,-Y,+X,495582,-0.023630438,0.0,-0.023630438
3751,-Y,+X,495661,-0.023630438,0.0,-0.023630438
3752,-Y,+X,495742,-0.026582213,0.0,-0.026582213
3753,-Y,+X,495821,-0.023630438,0.0,-0.023630438
3754,-Y,+X,495902,-0.024614363,0.0,-0.024614363
3755,-Y,+X,495981,-0.029533988,0.0,-0.029533988
3756,-Y,+X,496062,-0.021662587,0.0,-0.021662587
3757,-Y,+X,496141,-0.023630438,0.0,-0.023630438
3758,-Y,+X,496222,-0.023630438,0.0,-0.023630438
3759,-Y,+X,496301,-0.023630438,0.0,-0.023630438
3760,-Y,+X,496381,-0.023630438,0.0,-0.023630438
3761,-Y,+X,496462,-0.026582213,0.0,-0.026582213
3762,-Y,+X,496541,-0.026582213,0.0,-0.026582213
3763,-Y,+X,496622,-0.026582213,0.0,-0.026582213
3764,-Y,+X,496701,-0.026582213,0.0,-0.026582213
3765,-Y,+X,496782,-0.023630438,0.0,-0.023630438
3766,-Y,+X,496861,-0.024614363,0.0,-0.024614363
3767,-Y,+X,496942,-0.023630438,0.0,-0.023630438
3768,-Y,+X,497021,-0.015759037,0.0,-0.015759037
3769,-Y,+X,497102,-0.020678662,0.0,-0.020678662
3770,-Y,+X,497181,-0.022646513,0.0,-0.022646513
3771,-Y,+X,497262,-0.016742962,0.0,-0.016742962
3772,-Y,+X,497341,-0.021662587,0.0,-0.021662587
3773,-Y,+X,497421,-0.019694737,0.0,-0.019694737
3774,-Y,+X,497501,-0.019694737,0.0,-0.019694737
3775,-Y,+X,497581,-0.027566138,0.0,-0.027566138
3776,-Y,+X,497661,-0.023630438,0.0,-0.023630438
3777,-Y,+X,497741,-0.019694737,0.0,-0.019694737
3778,-Y,+X,497822,-0.023630438,0.0,-0.023630438
3779,-Y,+X,497901,-0.016742962,0.0,-0.016742962
3780,-Y,+X,497982,-0.026582213,0.0,-0.026582213
3781,-Y,+X,498061,-0.022646513,0.0,-0.022646513
3782,-Y,+X,498142,-0.023630438,0.0,-0.023630438
3783,-Y,+X,498221,-0.021662587,0.0,-0.021662587
3784,-Y,+X,498302,-0.013791186,0.0,-0.013791186
3785,-Y,+X,498381,-0.026582213,0.0,-0.026582213
3786,-Y,+X,498462,-0.026582213,0.0,-0.026582213
3787,-Y,+X,498541,-0.026582213,0.0,-0.026582213
3788,-Y,+X,498622,-0.023630438,0.0,-0.023630438
3789,-Y,+X,498701,-0.019694737,0.0,-0.019694737
3790,-Y,+X,498781,-0.014775112,0.0,-0.014775112
3791,-Y,+X,498861,-0.022646513,0.0,-0.022646513
3792,-Y,+X,498941,-0.023630438,0.0,-0.023630438
3793,-Y,+X,499022,-0.030517914,0.0,-0.030517914
3794,-Y,+X,499101,-0.016742962,0.0,-0.016742962
3795,-Y,+X,499182,-0.024614363,0.0,-0.024614363
3796,-Y,+X,499261,-0.016742962,0.0,-0.016742962
3797,-Y,+X,499342,-0.019694737,0.0,-0.019694737
3798,-Y,+X,499421,-0.026582213,0.0,-0.026582213
3799,-Y,+X,499502,-0.019694737,0.0,-0.019694737
3800,-Y,+X,499581,-0.019694737,0.0,-0.019694737
3801,-Y,+X,499662,-0.014775112,0.0,-0.014775112
3802,-Y,+X,499741,-0.019694737,0.0,-0.019694737
3803,-Y,+X,499822,-0.019694737,0.0,-0.019694737
3804,-Y,+X,499901,-0.019694737,0.0,-0.019694737
3805,-Y,+X,499981,-0.019694737,0.0,-0.019694737
3806,-Y,+X,500061,-0.023630438,0.0,-0.023630438
3807,-Y,+X,500141,-0.026582213,0.0,-0.026582213
3808,-Y,+X,500222,-0.023630438,0.0,-0.023630438
3809,-Y,+X,500301,-0.019694737,0.0,-0.019694737
3810,-Y,+X,500382,-0.023630438,0.0,-0.023630438
3811,-Y,+X,500461,-0.024614363,0.0,-0.024614363
3812,-Y,+X,500542,-0.018710812,0.0,-0.018710812
3813,-Y,+X,500621,-0.018710812,0.0,-0.018710812
3814,-Y,+X,500702,-0.021662587,0.0,-0.021662587
3815,-Y,+X,500781,-0.024614363,0.0,-0.024614363
3816,-Y,+X,500862,-0.023630438,0.0,-0.023630438
3817,-Y,+X,500941,-0.018710812,0.0,-0.018710812
3818,-Y,+X,501022,-0.021662587,0.0,-0.021662587
3819,-Y,+X,501101,-0.021662587,0.0,-0.021662587
3820,-Y,+X,501181,-0.022646513,0.0,-0.022646513
3821,-Y,+X,501261,-0.019694737,0.0,-0.019694737
3822,-Y,+X,501341,-0.024614363,0.0,-0.024614363
3823,-Y,+X,501421,-0.023630438,0.0,-0.023630438
3824,-Y,+X,501501,-0.023630438,0.0,-0.023630438
3825,-Y,+X,501582,-0.023630438,0.0,-0.023630438
3826,-Y,+X,501661,-0.031501839,0.0,-0.031501839
3827,-Y,+X,501742,-0.022646513,0.0,-0.022646513
3828,-Y,+X,501821,-0.019694737,0.0,-0.019694737
3829,-Y,+X,501902,-0.023630438,0.0,-0.023630438
3830,-Y,+X,501981,-0.019694737,0.0,-0.019694737
3831,-Y,+X,502062,-0.014775112,0.0,-0.014775112
3832,-Y,+X,502141,-0.026582213,0.0,-0.026582213
3833,-Y,+X,502222,-0.022646513,0.0,-0.022646513
3834,-Y,+X,502301,-0.022646513,0.0,-0.022646513
3835,-Y,+X,502382,-0.023630438,0.0,-0.023630438
3836,-Y,+X,502461,-0.016742962,0.0,-0.016742962
3837,-Y,+X,502541,-0.019694737,0.0,-0.019694737
3838,-Y,+X,502621,-0.019694737,0.0,-0.019694737
3839,-Y,+X,502701,-0.024614363,0.0,-0.024614363
3840,-Y,+X,502782,-0.029533988,0.0,-0.029533988
3841,-Y,+X,502861,-0.023630438,0.0,-0.023630438
3842,-Y,+X,502942,-0.026582213,0.0,-0.026582213
3843,-Y,+X,503021,-0.023630438,0.0,-0.023630438
3844,-Y,+X,503102,-0.016742962,0.0,-0.016742962
3845,-Y,+X,503181,-0.018710812,0.0,-0.018710812
3846,-Y,+X,503262,-0.023630438,0.0,-0.023630438
3847,-Y,+X,503341,-0.022646513,0.0,-0.022646513
3848,-Y,+X,503422,-0.022646513,0.0,-0.022646513
3849,-Y,+X,503501,-0.019694737,0.0,-0.019694737
3850,-Y,+X,503582,-0.023630438,0.0,-0.023630438
3851,-Y,+X,503661,-0.023630438,0.0,-0.023630438
3852,-Y,+X,503741,-0.019694737,0.0,-0.019694737
3853,-Y,+X,503821,-0.019694737,0.0,-0.019694737
3854,-Y,+X,503901,-0.024614363,0.0,-0.024614363
3855,-Y,+X,503982,-0.024614363,0.0,-0.024614363
3856,-Y,+X,504061,-0.022646513,0.0,-0.022646513
3857,-Y,+X,504142,-0.022646513,0.0,-0.022646513
3858,-Y,+X,504221,-0.019694737,0.0,-0.019694737
3859,-Y,+X,504302,-0.021662587,0.0,-0.021662587
3860,-Y,+X,504381,-0.022646513,0.0,-0.022646513
3861,-Y,+X,504462,-0.023630438,0.0,-0.023630438
3862,-Y,+X,504541,-0.023630438,0.0,-0.023630438
3863,-Y,+X,504622,-0.018710812,0.0,-0.018710812
3864,-Y,+X,504701,-0.018710812,0.0,-0.018710812
3865,-Y,+X,504782,-0.015759037,0.0,-0.015759037
3866,-Y,+X,504861,-0.016742962,0.0,-0.016742962
3867,-Y,+X,504942,-0.019694737,0.0,-0.019694737
3868,-Y,+X,505021,-0.023630438,0.0,-0.023630438
3869,-Y,+X,505101,-0.027566138,0.0,-0.027566138
3870,-Y,+X,505182,-0.026582213,0.0,-0.026582213
3871,-Y,+X,505261,-0.023630438,0.0,-0.023630438
3872,-Y,+X,505342,-0.024614363,0.0,-0.024614363
3873,-Y,+X,505421,-0.023630438,0.0,-0.023630438
3874,-Y,+X,505502,-0.026582213,0.0,-0.026582213
3875,-Y,+X,505581,-0.026582213,0.0,-0.026582213
3876,-Y,+X,505662,-0.026582213,0.0,-0.026582213
3877,-Y,+X,505741,-0.023630438,0.0,-0.023630438
3878,-Y,+X,505822,-0.026582213,0.0,-0.026582213
3879,-Y,+X,505901,-0.022646513,0.0,-0.022646513
3880,-Y,+X,505982,-0.019694737,0.0,-0.019694737
3881,-Y,+X,506061,-0.016742962,0.0,-0.016742962
3882,-Y,+X,506142,-0.023630438,0.0,-0.023630438
3883,-Y,+X,506221,-0.023630438,0.0,-0.023630438
3884,-Y,+X,506301,-0.023630438,0.0,-0.023630438
3885,-Y,+X,506381,-0.021662587,0.0,-0.021662587
3886,-Y,+X,506461,-0.023630438,0.0,-0.023630438
3887,-Y,+X,506542,-0.021662587,0.0,-0.021662587
3888,-Y,+X,506621,-0.022646513,0.0,-0.022646513
3889,-Y,+X,506702,-0.022646513,0.0,-0.022646513
3890,-Y,+X,506781,-0.023630438,0.0,-0.023630438
3891,-Y,+X,506862,-0.024614363,0.0,-0.024614363
3892,-Y,+X,506941,-0.021662587,0.0,-0.021662587
3893,-Y,+X,507022,-0.014775112,0.0,-0.014775112
3894,-Y,+X,507101,-0.022646513,0.0,-0.022646513
3895,-Y,+X,507182,-0.016742962,0.0,-0.016742962
3896,-Y,+X,507261,-0.019694737,0.0,-0.019694737
3897,-Y,+X,507342,-0.029533988,0.0,-0.029533988
3898,-Y,+X,507421,-0.026582213,0.0,-0.026582213
3899,-Y,+X,507501,-0.023630438,0.0,-0.023630438
3900,-Y,+X,507581,-0.023630438,0.0,-0.023630438
3901,-Y,+X,507661,-0.030517914,0.0,-0.030517914
3902,-Y,+X,507742,-0.030517914,0.0,-0.030517914
3903,-Y,+X,507821,-0.019694737,0.0,-0.019694737
3904,-Y,+X,507902,-0.029533988,0.0,-0.029533988
3905,-Y,+X,507981,-0.023630438,0.0,-0.023630438
3906,-Y,+X,508062,-0.019694737,0.0,-0.019694737
3907,-Y,+X,508141,-0.019694737,0.0,-0.019694737
3908,-Y,+X,508222,-0.023630438,0.0,-0.023630438
3909,-Y,+X,508301,-0.030517914,0.0,-0.030517914
3910,-Y,+X,508382,-0.026582213,0.0,-0.026582213
3911,-Y,+X,508461,-0.022646513,0.0,-0.022646513
3912,-Y,+X,508542,-0.026582213,0.0,-0.026582213
3913,-Y,+X,508621,-0.023630438,0.0,-0.023630438
3914,-Y,+X,508701,-0.021662587,0.0,-0.021662587
3915,-Y,+X,508781,-0.021662587,0.0,-0.021662587
3916,-Y,+X,508861,-0.024614363,0.0,-0.024614363
3917,-Y,+X,508942,-0.019694737,0.0,-0.019694737
3918,-Y,+X,509021,-0.023630438,0.0,-0.023630438
3919,-Y,+X,509102,-0.023630438,0.0,-0.023630438
3920,-Y,+X,509181,-0.026582213,0.0,-0.026582213
3921,-Y,+X,509262,-0.026582213,0.0,-0.026582213
3922,-Y,+X,509341,-0.021662587,0.0,-0.021662587
3923,-Y,+X,509422,-0.019694737,0.0,-0.019694737
3924,-Y,+X,509501,-0.019694737,0.0,-0.019694737
3925,-Y,+X,509582,-0.023630438,0.0,-0.023630438
3926,-Y,+X,509661,-0.019694737,0.0,-0.019694737
3927,-Y,+X,509742,-0.019694737,0.0,-0.019694737
3928,-Y,+X,509821,-0.023630438,0.0,-0.023630438
3929,-Y,+X,509902,-0.016742962,0.0,-0.016742962
3930,-Y,+X,509981,-0.018710812,0.0,-0.018710812
3931,-Y,+X,510061,-0.023630438,0.0,-0.023630438
3932,-Y,+X,510141,-0.023630438,0.0,-0.023630438
3933,-Y,+X,510221,-0.021662587,0.0,-0.021662587
3934,-Y,+X,510302,-0.019694737,0.0,-0.019694737
3935,-Y,+X,510381,-0.023630438,0.0,-0.023630438
3936,-Y,+X,510462,-0.023630438,0.0,-0.023630438
3937,-Y,+X,510541,-0.022646513,0.0,-0.022646513
3938,-Y,+X,510622,-0.022646513,0.0,-0.022646513
3939,-Y,+X,510701,-0.019694737,0.0,-0.019694737
3940,-Y,+X,510782,-0.019694737,0.0,-0.019694737
3941,-Y,+X,510861,-0.024614363,0.0,-0.024614363
3942,-Y,+X,510942,-0.016742962,0.0,-0.016742962
3943,-Y,+X,511021,-0.024614363,0.0,-0.024614363
3944,-Y,+X,511102,-0.019694737,0.0,-0.019694737
3945,-Y,+X,511181,-0.019694737,0.0,-0.019694737
3946,-Y,+X,511261,-0.021662587,0.0,-0.021662587
3947,-Y,+X,511341,-0.026582213,0.0,-0.026582213
3948,-Y,+X,511421,-0.023630438,0.0,-0.023630438
3949,-Y,+X,511502,-0.022646513,0.0,-0.022646513
3950,-Y,+X,511581,-0.019694737,0.0,-0.019694737
3951,-Y,+X,511662,-0.019694737,0.0,-0.019694737
3952,-Y,+X,511741,-0.018710812,0.0,-0.018710812
3953,-Y,+X,511822,-0.018710812,0.0,-0.018710812
3954,-Y,+X,511901,-0.020678662,0.0,-0.020678662
3955,-Y,+X,511982,-0.023630438,0.0,-0.023630438
3956,-Y,+X,512061,-0.019694737,0.0,-0.019694737
3957,-Y,+X,512142,-0.022646513,0.0,-0.022646513
3958,-Y,+X,512221,-0.023630438,0.0,-0.023630438
3959,-Y,+X,512302,-0.029533988,0.0,-0.029533988
3960,-Y,+X,512381,-0.023630438,0.0,-0.023630438
3961,-Y,+X,512461,-0.023630438,0.0,-0.023630438
3962,-Y,+X,512541,-0.023630438,0.0,-0.023630438
3963,-Y,+X,512621,-0.021662587,0.0,-0.021662587
3964,-Y,+X,512702,-0.019694737,0.0,-0.019694737
3965,-Y,+X,512781,-0.019694737,0.0,-0.019694737
3966,-Y,+X,512862,-0.019694737,0.0,-0.019694737
3967,-Y,+X,512941,-0.015759037,0.0,-0.015759037
3968,-Y,+X,513022,-0.024614363,0.0,-0.024614363
3969,-Y,+X,513101,-0.019694737,0.0,-0.019694737
3970,-Y,+X,513182,-0.019694737,0.0,-0.019694737
3971,-Y,+X,513261,-0.019694737,0.0,-0.019694737
3972,-Y,+X,513342,-0.023630438,0.0,-0.023630438
3973,-Y,+X,513421,-0.023630438,0.0,-0.023630438
3974,-Y,+X,513502,-0.023630438,0.0,-0.023630438
3975,-Y,+X,513581,-0.024614363,0.0,-0.024614363
3976,-Y,+X,513662,-0.015759037,0.0,-0.015759037
3977,-Y,+X,513741,-0.023630438,0.0,-0.023630438
3978,-Y,+X,513821,-0.023630438,0.0,-0.023630438
3979,-Y,+X,513902,-0.026582213,0.0,-0.026582213
3980,-Y,+X,513981,-0.023630438,0.0,-0.023630438
3981,-Y,+X,514062,-0.019694737,0.0,-0.019694737
3982,-Y,+X,514141,-0.023630438,0.0,-0.023630438
3983,-Y,+X,514222,-0.021662587,0.0,-0.021662587
3984,-Y,+X,514301,-0.023630438,0.0,-0.023630438
3985,-Y,+X,514382,-0.023630438,0.0,-0.023630438
3986,-Y,+X,514461,-0.015759037,0.0,-0.015759037
3987,-Y,+X,514542,-0.019694737,0.0,-0.019694737
3988,-Y,+X,514621,-0.021662587,0.0,-0.021662587
3989,-Y,+X,514702,-0.019694737,0.0,-0.019694737
3990,-Y,+X,514781,-0.019694737,0.0,-0.019694737
3991,-Y,+X,514861,-0.019694737,0.0,-0.019694737
3992,-Y,+X,514941,-0.023630438,0.0,-0.023630438
3993,-Y,+X,515021,-0.024614363,0.0,-0.024614363
3994,-Y,+X,515102,-0.031501839,0.0,-0.031501839
3995,-Y,+X,515181,-0.022646513,0.0,-0.022646513
3996,-Y,+X,515262,-0.023630438,0.0,-0.023630438
3997,-Y,+X,515341,-0.019694737,0.0,-0.019694737
3998,-Y,+X,515422,-0.023630438,0.0,-0.023630438
3999,-Y,+X,515501,-0.029533988,0.0,-0.029533988
4000,+Z,+Z,536216,1.007523091,1.0,0.007523091
4001,+Z,+Z,536296,1.007523091,1.0,0.007523091
4002,+Z,+Z,536377,0.999651691,1.0,-0.000348309
4003,+Z,+Z,536456,0.999651691,1.0,-0.000348309
4004,+Z,+Z,536537,0.999651691,1.0,-0.000348309
4005,+Z,+Z,536616,0.999651691,1.0,-0.000348309
4006,+Z,+Z,536696,0.996699915,1.0,-0.003300085
4007,+Z,+Z,536777,0.996699915,1.0,-0.003300085
4008,+Z,+Z,536856,0.996699915,1.0,-0.003300085
4009,+Z,+Z,536936,0.999651691,1.0,-0.000348309
4010,+Z,+Z,537017,0.998667765,1.0,-0.001332235
4011,+Z,+Z,537096,1.001619541,1.0,0.001619541
4012,+Z,+Z,537176,1.011458792,1.0,0.011458792
4013,+Z,+Z,537257,1.011458792,1.0,0.011458792
4014,+Z,+Z,537336,1.003587391,1.0,0.003587391
4015,+Z,+Z,537417,1.001619541,1.0,0.001619541
4016,+Z,+Z,537496,1.003587391,1.0,0.003587391
4017,+Z,+Z,537576,0.996699915,1.0,-0.003300085
4018,+Z,+Z,537657,1.008507017,1.0,0.008507017
4019,+Z,+Z,537736,0.998667765,1.0,-0.001332235
4020,+Z,+Z,537816,0.996699915,1.0,-0.003300085
4021,+Z,+Z,537897,0.996699915,1.0,-0.003300085
4022,+Z,+Z,537976,0.998667765,1.0,-0.001332235
4023,+Z,+Z,538057,0.998667765,1.0,-0.001332235
4024,+Z,+Z,538137,1.000635616,1.0,0.000635616
4025,+Z,+Z,538216,0.999651691,1.0,-0.000348309
4026,+Z,+Z,538297,0.999651691,1.0,-0.000348309
4027,+Z,+Z,538376,1.006539166,1.0,0.006539166
4028,+Z,+Z,538456,0.999651691,1.0,-0.000348309
4029,+Z,+Z,538537,0.993748140,1.0,-0.006251860
4030,+Z,+Z,538616,0.999651691,1.0,-0.000348309
4031,+Z,+Z,538696,0.996699915,1.0,-0.003300085
4032,+Z,+Z,538777,0.999651691,1.0,-0.000348309
4033,+Z,+Z,538856,0.998667765,1.0,-0.001332235
4034,+Z,+Z,538937,0.999651691,1.0,-0.000348309
4035,+Z,+Z,539016,0.998667765,1.0,-0.001332235
4036,+Z,+Z,539096,0.999651691,1.0,-0.000348309
4037,+Z,+Z,539177,0.998667765,1.0,-0.001332235
4038,+Z,+Z,539256,0.995715990,1.0,-0.004284010
4039,+Z,+Z,539336,0.995715990,1.0,-0.004284010
4040,+Z,+Z,539417,1.006539166,1.0,0.006539166
4041,+Z,+Z,539496,0.999651691,1.0,-0.000348309
4042,+Z,+Z,539576,0.996699915,1.0,-0.003300085
4043,+Z,+Z,539657,1.009490942,1.0,0.009490942
4044,+Z,+Z,539736,1.003587391,1.0,0.003587391
4045,+Z,+Z,539817,1.003587391,1.0,0.003587391
4046,+Z,+Z,539896,0.999651691,1.0,-0.000348309
4047,+Z,+Z,539976,0.998667765,1.0,-0.001332235
4048,+Z,+Z,540057,0.995715990,1.0,-0.004284010
4049,+Z,+Z,540136,1.000635616,1.0,0.000635616
4050,+Z,+Z,540216,0.998667765,1.0,-0.001332235
4051,+Z,+Z,540297,0.996699915,1.0,-0.003300085
4052,+Z,+Z,540376,0.996699915,1.0,-0.003300085
4053,+Z,+Z,540456,0.998667765,1.0,-0.001332235
4054,+Z,+Z,540537,1.003587391,1.0,0.003587391
4055,+Z,+Z,540616,0.999651691,1.0,-0.000348309
4056,+Z,+Z,540697,0.996699915,1.0,-0.003300085
4057,+Z,+Z,540776,0.993748140,1.0,-0.006251860
4058,+Z,+Z,540856,1.001619541,1.0,0.001619541
4059,+Z,+Z,540937,0.999651691,1.0,-0.000348309
4060,+Z,+Z,541016,1.003587391,1.0,0.003587391
4061,+Z,+Z,541096,0.999651691,1.0,-0.000348309
4062,+Z,+Z,541177,0.999651691,1.0,-0.000348309
4063,+Z,+Z,541256,0.996699915,1.0,-0.003300085
4064,+Z,+Z,541337,0.998667765,1.0,-0.001332235
4065,+Z,+Z,541416,0.998667765,1.0,-0.001332235
4066,+Z,+Z,541496,1.003587391,1.0,0.003587391
4067,+Z,+Z,541577,1.003587391,1.0,0.003587391
4068,+Z,+Z,541656,0.999651691,1.0,-0.000348309
4069,+Z,+Z,541736,1.000635616,1.0,0.000635616
4070,+Z,+Z,541817,0.998667765,1.0,-0.001332235
4071,+Z,+Z,541896,0.993748140,1.0,-0.006251860
4072,+Z,+Z,541976,1.003587391,1.0,0.003587391
4073,+Z,+Z,542057,1.003587391,1.0,0.003587391
4074,+Z,+Z,542136,1.006539166,1.0,0.006539166
4075,+Z,+Z,542217,0.998667765,1.0,-0.001332235
4076,+Z,+Z,542296,0.999651691,1.0,-0.000348309
4077,+Z,+Z,542376,0.999651691,1.0,-0.000348309
4078,+Z,+Z,542457,1.000635616,1.0,0.000635616
4079,+Z,+Z,542536,0.999651691,1.0,-0.000348309
4080,+Z,+Z,542616,1.003587391,1.0,0.003587391
4081,+Z,+Z,542697,0.998667765,1.0,-0.001332235
4082,+Z,+Z,542776,0.992764215,1.0,-0.007235785
4083,+Z,+Z,542856,0.998667765,1.0,-0.001332235
4084,+Z,+Z,542937,0.998667765,1.0,-0.001332235
4085,+Z,+Z,543016,0.996699915,1.0,-0.003300085
4086,+Z,+Z,543097,0.999651691,1.0,-0.000348309
4087,+Z,+Z,543176,1.000635616,1.0,0.000635616
4088,+Z,+Z,543256,0.999651691,1.0,-0.000348309
4089,+Z,+Z,543337,0.998667765,1.0,-0.001332235
4090,+Z,+Z,543416,0.998667765,1.0,-0.001332235
4091,+Z,+Z,543496,0.996699915,1.0,-0.003300085
4092,+Z,+Z,543577,1.001619541,1.0,0.001619541
4093,+Z,+Z,543656,0.996699915,1.0,-0.003300085
4094,+Z,+Z,543736,0.996699915,1.0,-0.003300085
4095,+Z,+Z,543817,0.998667765,1.0,-0.001332235
4096,+Z,+Z,543896,0.999651691,1.0,-0.000348309
4097,+Z,+Z,543977,0.998667765,1.0,-0.001332235
4098,+Z,+Z,544057,0.998667765,1.0,-0.001332235
4099,+Z,+Z,544136,1.000635616,1.0,0.000635616
4100,+Z,+Z,544217,0.992764215,1.0,-0.007235785
4101,+Z,+Z,544296,0.998667765,1.0,-0.001332235
4102,+Z,+Z,544376,1.003587391,1.0,0.003587391
4103,+Z,+Z,544457,1.003587391,1.0,0.003587391
4104,+Z,+Z,544536,1.001619541,1.0,0.001619541
4105,+Z,+Z,544617,0.996699915,1.0,-0.003300085
4106,+Z,+Z,544697,1.008507017,1.0,0.008507017
4107,+Z,+Z,544776,0.999651691,1.0,-0.000348309
4108,+Z,+Z,544857,1.003587391,1.0,0.003587391
4109,+Z,+Z,544936,0.999651691,1.0,-0.000348309
4110,+Z,+Z,545016,0.996699915,1.0,-0.003300085
4111,+Z,+Z,545097,0.999651691,1.0,-0.000348309
4112,+Z,+Z,545176,0.992764215,1.0,-0.007235785
4113,+Z,+Z,545256,0.998667765,1.0,-0.001332235
4114,+Z,+Z,545337,0.999651691,1.0,-0.000348309
4115,+Z,+Z,545416,1.000635616,1.0,0.000635616
4116,+Z,+Z,545497,1.000635616,1.0,0.000635616
4117,+Z,+Z,545576,0.996699915,1.0,-0.003300085
4118,+Z,+Z,545656,0.999651691,1.0,-0.000348309
4119,+Z,+Z,545737,1.004571316,1.0,0.004571316
4120,+Z,+Z,545816,1.001619541,1.0,0.001619541
4121,+Z,+Z,545896,0.996699915,1.0,-0.003300085
4122,+Z,+Z,545977,1.006539166,1.0,0.006539166
4123,+Z,+Z,546056,0.998667765,1.0,-0.001332235
4124,+Z,+Z,546136,1.001619541,1.0,0.001619541
4125,+Z,+Z,546217,1.003587391,1.0,0.003587391
4126,+Z,+Z,546296,0.996699915,1.0,-0.003300085
4127,+Z,+Z,546377,0.992764215,1.0,-0.007235785
4128,+Z,+Z,546456,0.995715990,1.0,-0.004284010
4129,+Z,+Z,546536,0.995715990,1.0,-0.004284010
4130,+Z,+Z,546617,0.999651691,1.0,-0.000348309
4131,+Z,+Z,546696,1.003587391,1.0,0.003587391
4132,+Z,+Z,546776,0.999651691,1.0,-0.000348309
4133,+Z,+Z,546857,0.992764215,1.0,-0.007235785
4134,+Z,+Z,546936,0.995715990,1.0,-0.004284010
4135,+Z,+Z,547016,0.996699915,1.0,-0.003300085
4136,+Z,+Z,547097,0.999651691,1.0,-0.000348309
4137,+Z,+Z,547176,0.992764215,1.0,-0.007235785
4138,+Z,+Z,547257,0.999651691,1.0,-0.000348309
4139,+Z,+Z,547336,0.999651691,1.0,-0.000348309
4140,+Z,+Z,547416,1.001619541,1.0,0.001619541
4141,+Z,+Z,547497,1.003587391,1.0,0.003587391
4142,+Z,+Z,547576,1.003587391,1.0,0.003587391
4143,+Z,+Z,547656,1.001619541,1.0,0.001619541
4144,+Z,+Z,547737,0.999651691,1.0,-0.000348309
4145,+Z,+Z,547816,1.001619541,1.0,0.001619541
4146,+Z,+Z,547897,0.998667765,1.0,-0.001332235
4147,+Z,+Z,547977,1.000635616,1.0,0.000635616
4148,+Z,+Z,548056,0.999651691,1.0,-0.000348309
4149,+Z,+Z,548137,1.001619541,1.0,0.001619541
4150,+Z,+Z,548216,0.999651691,1.0,-0.000348309
4151,+Z,+Z,548296,1.001619541,1.0,0.001619541
4152,+Z,+Z,548377,1.003587391,1.0,0.003587391
4153,+Z,+Z,548456,1.003587391,1.0,0.003587391
4154,+Z,+Z,548536,1.003587391,1.0,0.003587391
4155,+Z,+Z,548617,0.999651691,1.0,-0.000348309
4156,+Z,+Z,548696,0.999651691,1.0,-0.000348309
4157,+Z,+Z,548777,0.999651691,1.0,-0.000348309
4158,+Z,+Z,548856,0.999651691,1.0,-0.000348309
4159,+Z,+Z,548936,0.992764215,1.0,-0.007235785
4160,+Z,+Z,549017,1.001619541,1.0,0.001619541
4161,+Z,+Z,549096,1.000635616,1.0,0.000635616
4162,+Z,+Z,549176,0.999651691,1.0,-0.000348309
