sample_index,original_orientation,orientation,time_ms,uncalibrated_y_g,ideal_y_g,signed_error_g
5493,-Z,-Z,705472,-0.057000000,0.0,-0.057000000
5494,-Z,-Z,705551,-0.050000000,0.0,-0.050000000
5495,-Z,-Z,705631,-0.052000000,0.0,-0.052000000
5496,-Z,-Z,705712,-0.052000000,0.0,-0.052000000
5497,-Z,-Z,705792,-0.052000000,0.0,-0.052000000
5498,-Z,-Z,705871,-0.057000000,0.0,-0.057000000
5499,-Z,-Z,705951,-0.056000000,0.0,-0.056000000
5500,-Z,-Z,706032,-0.052000000,0.0,-0.052000000
5501,-Z,-Z,706111,-0.055000000,0.0,-0.055000000
5502,-Z,-Z,706191,-0.057000000,0.0,-0.057000000
5503,-Z,-Z,706272,-0.056000000,0.0,-0.056000000
5504,-Z,-Z,706352,-0.055000000,0.0,-0.055000000
5505,-Z,-Z,706431,-0.045000000,0.0,-0.045000000
5506,-Z,-Z,706511,-0.055000000,0.0,-0.055000000
5507,-Z,-Z,706592,-0.050000000,0.0,-0.050000000
5508,-Z,-Z,706671,-0.052000000,0.0,-0.052000000
5509,-Z,-Z,706751,-0.052000000,0.0,-0.052000000
5510,-Z,-Z,706832,-0.052000000,0.0,-0.052000000
5511,-Z,-Z,706912,-0.052000000,0.0,-0.052000000
5512,-Z,-Z,706991,-0.056000000,0.0,-0.056000000
5513,-Z,-Z,707071,-0.057000000,0.0,-0.057000000
5514,-Z,-Z,707152,-0.055000000,0.0,-0.055000000
5515,-Z,-Z,707231,-0.061000000,0.0,-0.061000000
5516,-Z,-Z,707311,-0.055000000,0.0,-0.055000000
5517,-Z,-Z,707392,-0.057000000,0.0,-0.057000000
5518,-Z,-Z,707471,-0.055000000,0.0,-0.055000000
5519,-Z,-Z,707551,-0.055000000,0.0,-0.055000000
5520,-Z,-Z,707632,-0.056000000,0.0,-0.056000000
5521,-Z,-Z,707712,-0.063000000,0.0,-0.063000000
5522,-Z,-Z,707791,-0.063000000,0.0,-0.063000000
5523,-Z,-Z,707871,-0.050000000,0.0,-0.050000000
5524,-Z,-Z,707952,-0.050000000,0.0,-0.050000000
5525,-Z,-Z,708031,-0.052000000,0.0,-0.052000000
5526,-Z,-Z,708111,-0.056000000,0.0,-0.056000000
5527,-Z,-Z,708192,-0.057000000,0.0,-0.057000000
5528,-Z,-Z,708272,-0.057000000,0.0,-0.057000000
5529,-Z,-Z,708351,-0.057000000,0.0,-0.057000000
5530,-Z,-Z,708431,-0.057000000,0.0,-0.057000000
5531,-Z,-Z,708512,-0.049000000,0.0,-0.049000000
5532,-Z,-Z,708591,-0.057000000,0.0,-0.057000000
5533,-Z,-Z,708671,-0.057000000,0.0,-0.057000000
5534,-Z,-Z,708752,-0.057000000,0.0,-0.057000000
5535,-Z,-Z,708832,-0.056000000,0.0,-0.056000000
5536,-Z,-Z,708911,-0.053000000,0.0,-0.053000000
5537,-Z,-Z,708991,-0.053000000,0.0,-0.053000000
5538,-Z,-Z,709072,-0.055000000,0.0,-0.055000000
5539,-Z,-Z,709151,-0.052000000,0.0,-0.052000000
5540,-Z,-Z,709231,-0.057000000,0.0,-0.057000000
5541,-Z,-Z,709312,-0.065000000,0.0,-0.065000000
5542,-Z,-Z,709391,-0.055000000,0.0,-0.055000000
5543,-Z,-Z,709471,-0.056000000,0.0,-0.056000000
5544,-Z,-Z,709552,-0.051000000,0.0,-0.051000000
5545,-Z,-Z,709632,-0.055000000,0.0,-0.055000000
5546,-Z,-Z,709711,-0.056000000,0.0,-0.056000000
5547,-Z,-Z,709791,-0.056000000,0.0,-0.056000000
5548,-Z,-Z,709872,-0.055000000,0.0,-0.055000000
5549,-Z,-Z,709951,-0.049000000,0.0,-0.049000000
5550,-Z,-Z,710031,-0.057000000,0.0,-0.057000000
5551,-Z,-Z,710112,-0.056000000,0.0,-0.056000000
5552,-Z,-Z,710192,-0.061000000,0.0,-0.061000000
5553,-Z,-Z,710271,-0.057000000,0.0,-0.057000000
5554,-Z,-Z,710351,-0.055000000,0.0,-0.055000000
5555,-Z,-Z,710432,-0.057000000,0.0,-0.057000000
5556,-Z,-Z,710511,-0.055000000,0.0,-0.055000000
5557,-Z,-Z,710591,-0.056000000,0.0,-0.056000000
5558,-Z,-Z,710672,-0.055000000,0.0,-0.055000000
5559,-Z,-Z,710752,-0.056000000,0.0,-0.056000000
5560,-Z,-Z,710831,-0.056000000,0.0,-0.056000000
5561,-Z,-Z,710911,-0.048000000,0.0,-0.048000000
5562,-Z,-Z,710992,-0.056000000,0.0,-0.056000000
5563,-Z,-Z,711071,-0.052000000,0.0,-0.052000000
5564,-Z,-Z,711151,-0.056000000,0.0,-0.056000000
5565,-Z,-Z,711232,-0.050000000,0.0,-0.050000000
5566,-Z,-Z,711312,-0.055000000,0.0,-0.055000000
5567,-Z,-Z,711391,-0.055000000,0.0,-0.055000000
5568,-Z,-Z,711471,-0.053000000,0.0,-0.053000000
5569,-Z,-Z,711552,-0.052000000,0.0,-0.052000000
5570,-Z,-Z,711631,-0.061000000,0.0,-0.061000000
5571,-Z,-Z,711711,-0.055000000,0.0,-0.055000000
5572,-Z,-Z,711792,-0.052000000,0.0,-0.052000000
5573,-Z,-Z,711871,-0.052000000,0.0,-0.052000000
5574,-Z,-Z,711951,-0.042000000,0.0,-0.042000000
5575,-Z,-Z,712032,-0.055000000,0.0,-0.055000000
5576,-Z,-Z,712112,-0.052000000,0.0,-0.052000000
5577,-Z,-Z,712191,-0.055000000,0.0,-0.055000000
5578,-Z,-Z,712271,-0.055000000,0.0,-0.055000000
5579,-Z,-Z,712352,-0.053000000,0.0,-0.053000000
5580,-Z,-Z,712431,-0.057000000,0.0,-0.057000000
5581,-Z,-Z,712511,-0.055000000,0.0,-0.055000000
5582,-Z,-Z,712592,-0.052000000,0.0,-0.052000000
5583,-Z,-Z,712671,-0.052000000,0.0,-0.052000000
5584,-Z,-Z,712751,-0.053000000,0.0,-0.053000000
5585,-Z,-Z,712832,-0.056000000,0.0,-0.056000000
5586,-Z,-Z,712912,-0.056000000,0.0,-0.056000000
5587,-Z,-Z,712991,-0.052000000,0.0,-0.052000000
5588,-Z,-Z,713071,-0.056000000,0.0,-0.056000000
5589,-Z,-Z,713152,-0.057000000,0.0,-0.057000000
5590,-Z,-Z,713231,-0.055000000,0.0,-0.055000000
5591,-Z,-Z,713311,-0.056000000,0.0,-0.056000000
5592,-Z,-Z,713392,-0.055000000,0.0,-0.055000000
5593,-Z,-Z,713471,-0.049000000,0.0,-0.049000000
5594,-Z,-Z,713551,-0.052000000,0.0,-0.052000000
5595,-Z,-Z,713632,-0.055000000,0.0,-0.055000000
5596,-Z,-Z,713712,-0.049000000,0.0,-0.049000000
5597,-Z,-Z,713791,-0.052000000,0.0,-0.052000000
5598,-Z,-Z,713871,-0.056000000,0.0,-0.056000000
5599,-Z,-Z,713952,-0.056000000,0.0,-0.056000000
5600,-Z,-Z,714031,-0.053000000,0.0,-0.053000000
5601,-Z,-Z,714111,-0.049000000,0.0,-0.049000000
5602,-Z,-Z,714192,-0.052000000,0.0,-0.052000000
5603,-Z,-Z,714272,-0.055000000,0.0,-0.055000000
5604,-Z,-Z,714351,-0.052000000,0.0,-0.052000000
5605,-Z,-Z,714431,-0.050000000,0.0,-0.050000000
5606,-Z,-Z,714512,-0.052000000,0.0,-0.052000000
5607,-Z,-Z,714591,-0.052000000,0.0,-0.052000000
5608,-Z,-Z,714671,-0.056000000,0.0,-0.056000000
5609,-Z,-Z,714752,-0.056000000,0.0,-0.056000000
5610,-Z,-Z,714832,-0.056000000,0.0,-0.056000000
5611,-Z,-Z,714911,-0.048000000,0.0,-0.048000000
5612,-Z,-Z,714991,-0.048000000,0.0,-0.048000000
5613,-Z,-Z,715072,-0.059000000,0.0,-0.059000000
5614,-Z,-Z,715151,-0.055000000,0.0,-0.055000000
5615,-Z,-Z,715231,-0.057000000,0.0,-0.057000000
5616,-Z,-Z,715312,-0.056000000,0.0,-0.056000000
5617,-Z,-Z,715392,-0.063000000,0.0,-0.063000000
5618,-Z,-Z,715471,-0.056000000,0.0,-0.056000000
5619,-Z,-Z,715551,-0.056000000,0.0,-0.056000000
5620,-Z,-Z,715632,-0.057000000,0.0,-0.057000000
5621,-Z,-Z,715711,-0.057000000,0.0,-0.057000000
5622,-Z,-Z,715791,-0.056000000,0.0,-0.056000000
5623,-Z,-Z,715872,-0.056000000,0.0,-0.056000000
5624,-Z,-Z,715951,-0.056000000,0.0,-0.056000000
5625,-Z,-Z,716031,-0.052000000,0.0,-0.052000000
5626,-Z,-Z,716111,-0.065000000,0.0,-0.065000000
5627,-Z,-Z,716192,-0.057000000,0.0,-0.057000000
5628,-Z,-Z,716271,-0.057000000,0.0,-0.057000000
5629,-Z,-Z,716351,-0.055000000,0.0,-0.055000000
5630,-Z,-Z,716432,-0.056000000,0.0,-0.056000000
5631,-Z,-Z,716511,-0.056000000,0.0,-0.056000000
5632,-Z,-Z,716591,-0.055000000,0.0,-0.055000000
5633,-Z,-Z,716672,-0.057000000,0.0,-0.057000000
5634,-Z,-Z,716752,-0.057000000,0.0,-0.057000000
5635,-Z,-Z,716831,-0.055000000,0.0,-0.055000000
5636,-Z,-Z,716911,-0.057000000,0.0,-0.057000000
5637,-Z,-Z,716992,-0.057000000,0.0,-0.057000000
5638,-Z,-Z,717071,-0.060000000,0.0,-0.060000000
5639,-Z,-Z,717151,-0.058000000,0.0,-0.058000000
5640,-Z,-Z,717232,-0.055000000,0.0,-0.055000000
5641,-Z,-Z,717312,-0.056000000,0.0,-0.056000000
5642,-Z,-Z,717391,-0.057000000,0.0,-0.057000000
5643,-Z,-Z,717471,-0.052000000,0.0,-0.052000000
5644,-Z,-Z,717552,-0.053000000,0.0,-0.053000000
5645,-Z,-Z,717631,-0.061000000,0.0,-0.061000000
5646,-Z,-Z,717711,-0.053000000,0.0,-0.053000000
5647,-Z,-Z,717792,-0.056000000,0.0,-0.056000000
5648,-Z,-Z,717872,-0.045000000,0.0,-0.045000000
5649,-Z,-Z,717951,-0.056000000,0.0,-0.056000000
5650,-Z,-Z,718031,-0.056000000,0.0,-0.056000000
5651,-Z,-Z,718112,-0.055000000,0.0,-0.055000000
5652,-Z,-Z,718191,-0.056000000,0.0,-0.056000000
5653,-Z,-Z,718271,-0.057000000,0.0,-0.057000000
5654,-Z,-Z,718352,-0.056000000,0.0,-0.056000000
5655,-Z,-Z,718432,-0.056000000,0.0,-0.056000000
5656,-Z,-Z,718511,-0.055000000,0.0,-0.055000000
5657,-Z,-Z,718592,-0.052000000,0.0,-0.052000000
5658,-Z,-Z,718672,-0.056000000,0.0,-0.056000000
5659,-Z,-Z,718751,-0.058000000,0.0,-0.058000000
5660,-Z,-Z,718831,-0.052000000,0.0,-0.052000000
5661,-Z,-Z,718912,-0.055000000,0.0,-0.055000000
5662,-Z,-Z,718991,-0.052000000,0.0,-0.052000000
5663,-Z,-Z,719071,-0.052000000,0.0,-0.052000000
5664,-Z,-Z,719152,-0.057000000,0.0,-0.057000000
5665,-Z,-Z,719232,-0.056000000,0.0,-0.056000000
5666,-Z,-Z,719311,-0.053000000,0.0,-0.053000000
5667,-Z,-Z,719391,-0.057000000,0.0,-0.057000000
5668,-Z,-Z,719472,-0.055000000,0.0,-0.055000000
5669,-Z,-Z,719551,-0.057000000,0.0,-0.057000000
5670,-Z,-Z,719631,-0.057000000,0.0,-0.057000000
5671,-Z,-Z,719712,-0.056000000,0.0,-0.056000000
5672,-Z,-Z,719791,-0.058000000,0.0,-0.058000000
5673,-Z,-Z,719871,-0.058000000,0.0,-0.058000000
5674,-Z,-Z,719952,-0.052000000,0.0,-0.052000000
5675,-Z,-Z,720032,-0.052000000,0.0,-0.052000000
5676,-Z,-Z,720111,-0.052000000,0.0,-0.052000000
5677,-Z,-Z,720191,-0.052000000,0.0,-0.052000000
5678,-Z,-Z,720272,-0.057000000,0.0,-0.057000000
5679,-Z,-Z,720351,-0.057000000,0.0,-0.057000000
5680,-Z,-Z,720431,-0.056000000,0.0,-0.056000000
5681,-Z,-Z,720512,-0.056000000,0.0,-0.056000000
5682,-Z,-Z,720592,-0.057000000,0.0,-0.057000000
5683,-Z,-Z,720671,-0.057000000,0.0,-0.057000000
5684,-Z,-Z,720751,-0.057000000,0.0,-0.057000000
5685,-Z,-Z,720832,-0.055000000,0.0,-0.055000000
5686,-Z,-Z,720911,-0.055000000,0.0,-0.055000000
5687,-Z,-Z,720991,-0.057000000,0.0,-0.057000000
5688,-Z,-Z,721072,-0.055000000,0.0,-0.055000000
5689,-Z,-Z,721151,-0.055000000,0.0,-0.055000000
5690,-Z,-Z,721231,-0.051000000,0.0,-0.051000000
5691,-Z,-Z,721312,-0.056000000,0.0,-0.056000000
5692,-Z,-Z,721392,-0.049000000,0.0,-0.049000000
5693,-Z,-Z,721471,-0.061000000,0.0,-0.061000000
5694,-Z,-Z,721551,-0.052000000,0.0,-0.052000000
5695,-Z,-Z,721632,-0.056000000,0.0,-0.056000000
5696,-Z,-Z,721711,-0.053000000,0.0,-0.053000000
5697,-Z,-Z,721791,-0.057000000,0.0,-0.057000000
5698,-Z,-Z,721872,-0.053000000,0.0,-0.053000000
5699,-Z,-Z,721952,-0.057000000,0.0,-0.057000000
5700,-Z,-Z,722031,-0.057000000,0.0,-0.057000000
5701,-Z,-Z,722111,-0.057000000,0.0,-0.057000000
5702,-Z,-Z,722192,-0.058000000,0.0,-0.058000000
5703,-Z,-Z,722271,-0.057000000,0.0,-0.057000000
5704,-Z,-Z,722351,-0.053000000,0.0,-0.053000000
5705,-Z,-Z,722432,-0.053000000,0.0,-0.053000000
5706,-Z,-Z,722511,-0.055000000,0.0,-0.055000000
5707,-Z,-Z,722591,-0.057000000,0.0,-0.057000000
5708,-Z,-Z,722672,-0.056000000,0.0,-0.056000000
5709,-Z,-Z,722752,-0.055000000,0.0,-0.055000000
5710,-Z,-Z,722831,-0.057000000,0.0,-0.057000000
5711,-Z,-Z,722911,-0.044000000,0.0,-0.044000000
5712,-Z,-Z,722992,-0.060000000,0.0,-0.060000000
5713,-Z,-Z,723071,-0.056000000,0.0,-0.056000000
5714,-Z,-Z,723151,-0.056000000,0.0,-0.056000000
5715,-Z,-Z,723232,-0.057000000,0.0,-0.057000000
5716,-Z,-Z,723311,-0.056000000,0.0,-0.056000000
5717,-Z,-Z,723391,-0.056000000,0.0,-0.056000000
5718,-Z,-Z,723472,-0.055000000,0.0,-0.055000000
5719,-Z,-Z,723552,-0.056000000,0.0,-0.056000000
5720,-Z,-Z,723631,-0.056000000,0.0,-0.056000000
5721,-Z,-Z,723711,-0.057000000,0.0,-0.057000000
5722,-Z,-Z,723792,-0.052000000,0.0,-0.052000000
5723,-Z,-Z,723871,-0.052000000,0.0,-0.052000000
5724,-Z,-Z,723951,-0.053000000,0.0,-0.053000000
5725,-Z,-Z,724032,-0.056000000,0.0,-0.056000000
5726,-Z,-Z,724111,-0.057000000,0.0,-0.057000000
5727,-Z,-Z,724191,-0.057000000,0.0,-0.057000000
5728,-Z,-Z,724271,-0.050000000,0.0,-0.050000000
5729,-Z,-Z,724352,-0.055000000,0.0,-0.055000000
5730,-Z,-Z,724431,-0.058000000,0.0,-0.058000000
5731,-Z,-Z,724511,-0.057000000,0.0,-0.057000000
5732,-Z,-Z,724592,-0.057000000,0.0,-0.057000000
5733,-Z,-Z,724671,-0.053000000,0.0,-0.053000000
5734,-Z,-Z,724751,-0.052000000,0.0,-0.052000000
5735,-Z,-Z,724832,-0.057000000,0.0,-0.057000000
5736,-Z,-Z,724912,-0.050000000,0.0,-0.050000000
5737,-Z,-Z,724991,-0.052000000,0.0,-0.052000000
5738,-Z,-Z,725071,-0.055000000,0.0,-0.055000000
5739,-Z,-Z,725152,-0.060000000,0.0,-0.060000000
5740,-Z,-Z,725231,-0.060000000,0.0,-0.060000000
5741,-Z,-Z,725311,-0.058000000,0.0,-0.058000000
5742,-Z,-Z,725392,-0.055000000,0.0,-0.055000000
5743,-Z,-Z,725471,-0.057000000,0.0,-0.057000000
5744,-Z,-Z,725551,-0.055000000,0.0,-0.055000000
5745,-Z,-Z,725632,-0.055000000,0.0,-0.055000000
5746,-Z,-Z,725712,-0.058000000,0.0,-0.058000000
5747,-Z,-Z,725791,-0.055000000,0.0,-0.055000000
5748,-Z,-Z,725871,-0.056000000,0.0,-0.056000000
5749,-Z,-Z,725952,-0.061000000,0.0,-0.061000000
5750,-Z,-Z,726031,-0.057000000,0.0,-0.057000000
5751,-Z,-Z,726111,-0.057000000,0.0,-0.057000000
5752,-Z,-Z,726192,-0.054000000,0.0,-0.054000000
5753,-Z,-Z,726272,-0.054000000,0.0,-0.054000000
5754,-Z,-Z,726351,-0.052000000,0.0,-0.052000000
5755,-Z,-Z,726432,-0.050000000,0.0,-0.050000000
5756,-Z,-Z,726512,-0.053000000,0.0,-0.053000000
5757,-Z,-Z,726591,-0.052000000,0.0,-0.052000000
5758,-Z,-Z,726671,-0.053000000,0.0,-0.053000000
5759,-Z,-Z,726752,-0.056000000,0.0,-0.056000000
5760,-Z,-Z,726831,-0.057000000,0.0,-0.057000000
5761,-Z,-Z,726911,-0.057000000,0.0,-0.057000000
5762,-Z,-Z,726992,-0.053000000,0.0,-0.053000000
5763,-Z,-Z,727072,-0.053000000,0.0,-0.053000000
5764,-Z,-Z,727151,-0.052000000,0.0,-0.052000000
5765,-Z,-Z,727231,-0.052000000,0.0,-0.052000000
5766,-Z,-Z,727312,-0.056000000,0.0,-0.056000000
5767,-Z,-Z,727391,-0.057000000,0.0,-0.057000000
5768,-Z,-Z,727471,-0.055000000,0.0,-0.055000000
5769,-Z,-Z,727552,-0.056000000,0.0,-0.056000000
5770,-Z,-Z,727631,-0.056000000,0.0,-0.056000000
5771,-Z,-Z,727711,-0.061000000,0.0,-0.061000000
5772,-Z,-Z,727792,-0.052000000,0.0,-0.052000000
5773,-Z,-Z,727872,-0.055000000,0.0,-0.055000000
5774,-Z,-Z,727951,-0.052000000,0.0,-0.052000000
5775,-Z,-Z,728031,-0.055000000,0.0,-0.055000000
5776,-Z,-Z,728112,-0.055000000,0.0,-0.055000000
5777,-Z,-Z,728191,-0.055000000,0.0,-0.055000000
5778,-Z,-Z,728271,-0.055000000,0.0,-0.055000000
5779,-Z,-Z,728352,-0.055000000,0.0,-0.055000000
5780,-Z,-Z,728432,-0.055000000,0.0,-0.055000000
5781,-Z,-Z,728511,-0.057000000,0.0,-0.057000000
5782,-Z,-Z,728591,-0.057000000,0.0,-0.057000000
5783,-Z,-Z,728672,-0.057000000,0.0,-0.057000000
5784,-Z,-Z,728751,-0.056000000,0.0,-0.056000000
5785,-Z,-Z,728831,-0.056000000,0.0,-0.056000000
5786,-Z,-Z,728912,-0.056000000,0.0,-0.056000000
5787,-Z,-Z,728992,-0.056000000,0.0,-0.056000000
5788,-Z,-Z,729071,-0.052000000,0.0,-0.052000000
5789,-Z,-Z,729152,-0.057000000,0.0,-0.057000000
5790,-Z,-Z,729232,-0.050000000,0.0,-0.050000000
5791,-Z,-Z,729311,-0.050000000,0.0,-0.050000000
5792,-Z,-Z,729391,-0.055000000,0.0,-0.055000000
5793,-Z,-Z,729472,-0.058000000,0.0,-0.058000000
5794,-Z,-Z,729551,-0.057000000,0.0,-0.057000000
5795,-Z,-Z,729631,-0.057000000,0.0,-0.057000000
5796,-Z,-Z,729712,-0.057000000,0.0,-0.057000000
5797,-Z,-Z,729792,-0.057000000,0.0,-0.057000000
5798,-Z,-Z,729871,-0.050000000,0.0,-0.050000000
5799,-Z,-Z,729951,-0.050000000,0.0,-0.050000000
5800,-Z,-Z,730032,-0.056000000,0.0,-0.056000000
5801,-Z,-Z,730111,-0.052000000,0.0,-0.052000000
5802,-Z,-Z,730191,-0.056000000,0.0,-0.056000000
5803,-Z,-Z,730272,-0.050000000,0.0,-0.050000000
5804,-Z,-Z,730351,-0.050000000,0.0,-0.050000000
5805,-Z,-Z,730431,-0.052000000,0.0,-0.052000000
5806,-Z,-Z,730512,-0.054000000,0.0,-0.054000000
5807,-Z,-Z,730592,-0.057000000,0.0,-0.057000000
5808,-Z,-Z,730671,-0.053000000,0.0,-0.053000000
5809,-Z,-Z,730752,-0.056000000,0.0,-0.056000000
5810,-Z,-Z,730832,-0.061000000,0.0,-0.061000000
5811,-Z,-Z,730911,-0.057000000,0.0,-0.057000000
5812,-Z,-Z,730991,-0.052000000,0.0,-0.052000000
5813,-Z,-Z,731072,-0.056000000,0.0,-0.056000000
5814,-Z,-Z,731151,-0.052000000,0.0,-0.052000000
5815,-Z,-Z,731231,-0.057000000,0.0,-0.057000000
5816,-Z,-Z,731312,-0.057000000,0.0,-0.057000000
5817,-Z,-Z,731392,-0.057000000,0.0,-0.057000000
5818,-Z,-Z,731471,-0.052000000,0.0,-0.052000000
5819,-Z,-Z,731551,-0.053000000,0.0,-0.053000000
5820,-Z,-Z,731632,-0.055000000,0.0,-0.055000000
5821,-Z,-Z,731711,-0.054000000,0.0,-0.054000000
5822,-Z,-Z,731791,-0.053000000,0.0,-0.053000000
5823,-Z,-Z,731872,-0.057000000,0.0,-0.057000000
5824,-Z,-Z,731951,-0.053000000,0.0,-0.053000000
5825,-Z,-Z,732031,-0.057000000,0.0,-0.057000000
5826,-Z,-Z,732112,-0.055000000,0.0,-0.055000000
5827,-Z,-Z,732192,-0.055000000,0.0,-0.055000000
5828,-Z,-Z,732271,-0.052000000,0.0,-0.052000000
5829,-Z,-Z,732351,-0.052000000,0.0,-0.052000000
5830,-Z,-Z,732432,-0.052000000,0.0,-0.052000000
5831,-Z,-Z,732511,-0.056000000,0.0,-0.056000000
5832,-Z,-Z,732591,-0.052000000,0.0,-0.052000000
5833,-Z,-Z,732672,-0.056000000,0.0,-0.056000000
5834,-Z,-Z,732752,-0.057000000,0.0,-0.057000000
5835,-Z,-Z,732831,-0.052000000,0.0,-0.052000000
5836,-Z,-Z,732911,-0.050000000,0.0,-0.050000000
5837,-Z,-Z,732992,-0.052000000,0.0,-0.052000000
5838,-Z,-Z,733071,-0.057000000,0.0,-0.057000000
5839,-Z,-Z,733151,-0.057000000,0.0,-0.057000000
5840,-Z,-Z,733232,-0.052000000,0.0,-0.052000000
5841,-Z,-Z,733311,-0.055000000,0.0,-0.055000000
5842,-Z,-Z,733391,-0.055000000,0.0,-0.055000000
5843,-Z,-Z,733472,-0.058000000,0.0,-0.058000000
5844,-Z,-Z,733552,-0.055000000,0.0,-0.055000000
5845,-Z,-Z,733631,-0.057000000,0.0,-0.057000000
5846,-Z,-Z,733711,-0.052000000,0.0,-0.052000000
5847,-Z,-Z,733792,-0.056000000,0.0,-0.056000000
5848,-Z,-Z,733871,-0.052000000,0.0,-0.052000000
5849,-Z,-Z,733951,-0.057000000,0.0,-0.057000000
5850,-Z,-Z,734032,-0.052000000,0.0,-0.052000000
5851,-Z,-Z,734111,-0.063000000,0.0,-0.063000000
5852,-Z,-Z,734191,-0.055000000,0.0,-0.055000000
5853,-Z,-Z,734271,-0.057000000,0.0,-0.057000000
5854,-Z,-Z,734352,-0.056000000,0.0,-0.056000000
5855,-Z,-Z,734431,-0.056000000,0.0,-0.056000000
5856,-Z,-Z,734511,-0.048000000,0.0,-0.048000000
5857,-Z,-Z,734592,-0.061000000,0.0,-0.061000000
5858,-Z,-Z,734671,-0.052000000,0.0,-0.052000000
5859,-Z,-Z,734751,-0.050000000,0.0,-0.050000000
5860,-Z,-Z,734831,-0.056000000,0.0,-0.056000000
5861,-Z,-Z,734912,-0.052000000,0.0,-0.052000000
5862,-Z,-Z,734991,-0.056000000,0.0,-0.056000000
5863,-Z,-Z,735071,-0.057000000,0.0,-0.057000000
5864,-Z,-Z,735152,-0.055000000,0.0,-0.055000000
5865,-Z,-Z,735231,-0.052000000,0.0,-0.052000000
5866,-Z,-Z,735311,-0.052000000,0.0,-0.052000000
5867,-Z,-Z,735392,-0.063000000,0.0,-0.063000000
5868,-Z,-Z,735472,-0.063000000,0.0,-0.063000000
5869,-Z,-Z,735551,-0.055000000,0.0,-0.055000000
5870,-Z,-Z,735631,-0.052000000,0.0,-0.052000000
5871,-Z,-Z,735712,-0.056000000,0.0,-0.056000000
5872,-Z,-Z,735791,-0.056000000,0.0,-0.056000000
5873,-Z,-Z,735871,-0.057000000,0.0,-0.057000000
5874,-Z,-Z,735952,-0.061000000,0.0,-0.061000000
5875,-Z,-Z,736032,-0.053000000,0.0,-0.053000000
5876,-Z,-Z,736111,-0.052000000,0.0,-0.052000000
5877,-Z,-Z,736191,-0.056000000,0.0,-0.056000000
5878,-Z,-Z,736272,-0.057000000,0.0,-0.057000000
5879,-Z,-Z,736351,-0.057000000,0.0,-0.057000000
5880,-Z,-Z,736431,-0.057000000,0.0,-0.057000000
5881,-Z,-Z,736512,-0.064000000,0.0,-0.064000000
5882,-Z,-Z,736592,-0.057000000,0.0,-0.057000000
5883,-Z,-Z,736671,-0.056000000,0.0,-0.056000000
5884,-Z,-Z,736751,-0.056000000,0.0,-0.056000000
5885,-Z,-Z,736832,-0.052000000,0.0,-0.052000000
5886,-Z,-Z,736911,-0.052000000,0.0,-0.052000000
5887,-Z,-Z,736991,-0.057000000,0.0,-0.057000000
5888,-Z,-Z,737072,-0.055000000,0.0,-0.055000000
5889,-Z,-Z,737151,-0.053000000,0.0,-0.053000000
5890,-Z,-Z,737231,-0.057000000,0.0,-0.057000000
5891,-Z,-Z,737312,-0.053000000,0.0,-0.053000000
5892,-Z,-Z,737392,-0.057000000,0.0,-0.057000000
5893,-Z,-Z,737471,-0.057000000,0.0,-0.057000000
5894,-Z,-Z,737551,-0.064000000,0.0,-0.064000000
5895,-Z,-Z,737632,-0.052000000,0.0,-0.052000000
5896,-Z,-Z,737711,-0.057000000,0.0,-0.057000000
5897,-Z,-Z,737791,-0.052000000,0.0,-0.052000000
5898,-Z,-Z,737872,-0.053000000,0.0,-0.053000000
5899,-Z,-Z,737951,-0.052000000,0.0,-0.052000000
5900,-Z,-Z,738031,-0.057000000,0.0,-0.057000000
5901,-Z,-Z,738112,-0.057000000,0.0,-0.057000000
5902,-Z,-Z,738192,-0.055000000,0.0,-0.055000000
5903,-Z,-Z,738271,-0.061000000,0.0,-0.061000000
5904,-Z,-Z,738351,-0.056000000,0.0,-0.056000000
5905,-Z,-Z,738432,-0.053000000,0.0,-0.053000000
5906,-Z,-Z,738511,-0.053000000,0.0,-0.053000000
5907,-Z,-Z,738591,-0.061000000,0.0,-0.061000000
5908,-Z,-Z,738672,-0.056000000,0.0,-0.056000000
5909,-Z,-Z,738752,-0.058000000,0.0,-0.058000000
5910,-Z,-Z,738831,-0.057000000,0.0,-0.057000000
5911,-Z,-Z,738912,-0.052000000,0.0,-0.052000000
5912,-Z,-Z,738992,-0.052000000,0.0,-0.052000000
5913,-Z,-Z,739071,-0.057000000,0.0,-0.057000000
5914,-Z,-Z,739151,-0.061000000,0.0,-0.061000000
5915,-Z,-Z,739232,-0.057000000,0.0,-0.057000000
5916,-Z,-Z,739311,-0.056000000,0.0,-0.056000000
5917,-Z,-Z,739391,-0.057000000,0.0,-0.057000000
5918,-Z,-Z,739472,-0.057000000,0.0,-0.057000000
5919,-Z,-Z,739552,-0.060000000,0.0,-0.060000000
5920,-Z,-Z,739631,-0.053000000,0.0,-0.053000000
5921,-Z,-Z,739711,-0.060000000,0.0,-0.060000000
5922,-Z,-Z,739792,-0.057000000,0.0,-0.057000000
5923,-Z,-Z,739871,-0.052000000,0.0,-0.052000000
5924,-Z,-Z,739951,-0.057000000,0.0,-0.057000000
5925,-Z,-Z,740032,-0.055000000,0.0,-0.055000000
5926,-Z,-Z,740111,-0.061000000,0.0,-0.061000000
5927,-Z,-Z,740191,-0.052000000,0.0,-0.052000000
5928,-Z,-Z,740272,-0.057000000,0.0,-0.057000000
